kind,id,name,context,go_verdict,classic_verdict,spell_chain,server_values,server_values_not_in_go,go_numbers,go_locations,server_values_not_in_classic,classic_tooltip_numbers,server_description,classic_tooltip_text,module_files
item,39257,Loatheb's Shadow,use,matches server,match,60439,60439 effect1=670; 60439 effect2=670; 60439 duration=20; item 39257 cooldown=120,,670 20 120 2,sim/common/wotlk/stat_bonus_cds.go:58,,670 20,Increases attack power by $s1 for $d.,Loatheb's Shadow Instant Increases attack power by 670 for 20 sec.,
item,39292,Repelling Charge,use,matches server,match,60180,60180 effect1=3025; 60180 duration=15; item 39292 cooldown=180,,3025 15 180 3,sim/common/wotlk/stat_bonus_cds.go:101,,40 3025 15,Increases maximum health by $s1 for $d.,Resolute 40 yd range Instant Increases maximum health by 3025 for 15 sec.,
item,39388,Spirit-World Glass,use,matches server,match,60527,60527 effect1=336; 60527 duration=20; item 39388 cooldown=120,,336 20 120 2,sim/common/wotlk/stat_bonus_cds.go:156,,336 20,Increases your Spirit by $s1 for $d1.,Essence Flow Instant Increases your Spirit by 336 for 20 sec.,
item,39728,Totem of Misery,equip,not in sim Go,match,60769,60769 effect1=79,,,,,79,Reduces the mana cost of Healing Wave by $s1.,Totem of Misery Requires Shaman Reduces the mana cost of Healing Wave by 79.,
item,39757,Idol of Worship,equip,matches server (not registered),match,60774,60774 effect1=21,,21,sim/druid/rip.go:18,,21,Increases periodic damage done by Rip by $s1 per combo point.,Idol of Worship Requires Paladin Increases periodic damage done by Rip by 21 per combo point.,
item,39811,Badge of the Infiltrator,use,matches server,match,62088,62088 effect1=183; 62088 effect2=183; 62088 duration=20; item 39811 cooldown=120,,183 20 120 2,sim/common/wotlk/stat_bonus_cds.go:79,,40 183 20,Increases spell power by $s2 for $d.,Infiltrator's Guile 40 yd range Instant Increases spell power by 183 for 20 sec.,
item,39819,Bloodbinder's Runestone,use,matches server,match,48875,48875 effect1=145; 48875 effect2=145; 48875 duration=20; item 39819 cooldown=120,,145 20 120 2,sim/common/wotlk/stat_bonus_cds.go:80,,40 145 20,Increases spell power by $s2 for $d.,Spell Power 40 yd range Instant Increases spell power by 145 for 20 sec.,
item,39821,Spiritist's Focus,use,matches server,match,48875,48875 effect1=145; 48875 effect2=145; 48875 duration=20; item 39821 cooldown=120,,145 20 120 2,sim/common/wotlk/stat_bonus_cds.go:81,,40 145 20,Increases spell power by $s2 for $d.,Spell Power 40 yd range Instant Increases spell power by 145 for 20 sec.,
item,39889,Horn of Argent Fury,equip,matches server,match,55747 > 55748,55747 proc chance=15; 55747 proc cooldown=45; 55748 effect1=1536; 55748 effect1 min=1024,,0.15 45 1024 1536,sim/common/wotlk/damage_procs.go:82 sim/common/wotlk/damage_procs.go:90,,60 1024 1536 15 45 40 60 1024 1536,"Your melee and ranged attacks have a chance to chastise your enemy, dealing $55748s1 Holy damage.","Argent Fury Requires level 60 Your melee and ranged attacks have a chance to chastise your enemy, dealing 1024 to 1536 Holy damage. (Proc chance: 15%, 45s cooldown)",
item,40191,Libram of Radiance,equip,differs from server (not registered),differs,60821,60821 effect1=105,60821 effect1=105,79 0,sim/paladin/crusader_strike.go:12,60821 effect1=105,79,Increases the damage dealt by Crusader Strike by ${$m1*$35395m2/100}.,Libram of Radiance Requires Paladin Increases the damage dealt by Crusader Strike by 79.,
item,40207,Sigil of Awareness,equip,matches server (not registered),differs,60837,60837 effect1=420,,420 0,sim/deathknight/items.go:284,60837 effect1=420,189 336 315,"Increases the base damage dealt by your Scourge Strike by $s2, your Obliterate by $s3, and your Death Strike by ${0.75*$m1}.","Sigil of Awareness Requires Death Knight Increases the base damage dealt by your Scourge Strike by 189, your Obliterate by 336, and your Death Strike by 315.",
item,40255,Dying Curse,equip,matches server,match,60493 > 60494,60493 proc chance=15; 60493 proc cooldown=45; 60494 effect1=765; 60494 effect2=765; 60494 duration=10,,765 10 0.15 45,sim/common/wotlk/stat_bonus_procs.go:150 sim/common/wotlk/stat_bonus_procs.go:151 sim/shaman/shaman.go:245,,765 10 15 45 40 765 10,Your spells have a chance to increase your spell power by $60494s1 for $60494d1.,"Dying Curse Requires Mage Your spells have a chance to increase your spell power by 765 for 10 sec. (Proc chance: 15%, 45s cooldown)",
item,40256,Grim Toll,equip,matches server,match,60436 > 60437,60436 proc chance=15; 60436 proc cooldown=45; 60437 effect1=612; 60437 duration=10,,612 10 0.15 45,sim/common/wotlk/stat_bonus_procs.go:161 sim/common/wotlk/stat_bonus_procs.go:162,,60 612 10 15 45 60 612,Your melee and ranged attacks have a chance to increase your armor penetration rating by $60437s1 for $60437d1.,"Grim Toll Requires level 60 Your melee and ranged attacks have a chance to increase your armor penetration rating by 612 for 10 sec. (Proc chance: 15%, 45s cooldown)",
item,40257,Defender's Code,use,matches server,match,60286,60286 effect1=455; 60286 duration=20; item 40257 cooldown=120,,455 20 120 2,sim/common/wotlk/stat_bonus_cds.go:139,,455 20,Increases dodge by $s1 for $d1.,Defender's Code Instant Increases dodge by 455 for 20 sec.,
item,40258,Forethought Talisman,equip,differs from server,differs,60529 > 60530,60529 proc chance=20; 60529 proc cooldown=45; 60530 effect1=893; 60530 duration=12,60530 effect1=893; 60530 duration=12,1 4 3 3752 0.2 45,sim/common/wotlk/other_effects.go:206 sim/common/wotlk/other_effects.go:210 sim/common/wotlk/other_effects.go:240,60530 effect1=893,3572 12 20 45 100 1,"Your direct healing spells have a chance to place a heal over time on your target, healing $60530o1 over $60530d.","Forethought Talisman Requires Paladin Your direct healing spells have a chance to place a heal over time on your target, healing 3572 over 12 sec. (Proc chance: 20%, 45s cooldown)",
item,40267,Totem of Hex,equip,matches server (not registered),match,60772,60772 effect1=165,,0 33 55 85 165,sim/shaman/electric_spell.go:15 sim/shaman/electric_spell.go:85,,165,Increases spell power of Chain Lightning and Lightning Bolt by $s1.,Totem of Hex Requires Shaman Increases spell power of Chain Lightning and Lightning Bolt by 165.,
item,40268,Libram of Tolerance,equip,not in sim Go,match,60792,60792 effect1=141,,,,,141,Increases spell power of Holy Light by $s1.,Libram of Tolerance Requires Paladin Increases spell power of Holy Light by 141.,
item,40321,Idol of the Shooting Star,equip,matches server (not registered),match,60775,60775 effect1=165,,165 0,sim/druid/starfire.go:16,,165,Increases the spell power of your Starfire spell by $s1.,Idol of the Shooting Star Requires Druid Increases the spell power of your Starfire spell by 165.,
item,40322,Totem of Dueling,equip,differs from server (not registered),differs,60765 > 60766,60766 effect1=60; 60766 effect2=120; 60766 duration=6,60766 effect2=120,60 6,sim/shaman/stormstrike.go:13 sim/shaman/stormstrike.go:84 sim/shaman/stormstrike.go:85,60766 effect2=120,25 60 6,Your Storm Strike ability also grants you $60766s1 haste rating for $60766d.,Nax 25 Melee Shaman Totem Requires Shaman Your Storm Strike ability also grants you 60 haste rating for 6 sec.,
item,40337,Libram of Resurgence,equip,matches server (not registered),match,60797,60797 effect1=141,,141 0,sim/paladin/consecration.go:16,,141,Increases the spell power of your Consecration spell by $s1.,Libram of Resurgence Requires Paladin Increases the spell power of your Consecration spell by 141.,
item,40342,Idol of Awakening,equip,not in sim Go,match,60780,60780 effect1=106,,,,,106,Reduces the mana cost of Rejuvenation by $s1.,Idol of Awakening Requires Druid Reduces the mana cost of Rejuvenation by 106.,
item,40371,Bandit's Insignia,equip,matches server,match,60442 > 60443,60442 proc chance=15; 60442 proc cooldown=45; 60443 effect1=2256; 60443 effect1 min=1504,,0.15 45 1504 2256,sim/common/wotlk/damage_procs.go:100 sim/common/wotlk/damage_procs.go:108,,60 1504 2256 15 45 40 60 1504 2256,"Your melee and ranged attacks have a chance to strike your enemy, dealing $60443s1 arcane damage.","Bandit's Insignia Requires level 60 Your melee and ranged attacks have a chance to strike your enemy, dealing 1504 to 2256 arcane damage. (Proc chance: 15%, 45s cooldown)",
item,40372,Rune of Repulsion,use,matches server,match,60258,60258 effect1=375; 60258 duration=20; item 40372 cooldown=120,,375 20 120 2,sim/common/wotlk/stat_bonus_cds.go:149,,375 20,Increases parry rating by $s1 for $d1.,Rune of Repulsion Instant Increases parry rating by 375 for 20 sec.,
item,40373,Extract of Necromantic Power,equip,matches server,match,60487 > 60488,60487 proc chance=10; 60487 proc cooldown=15; 60488 effect1=1312; 60488 effect1 min=788,,0.1 15 788 1312,sim/common/wotlk/damage_procs.go:116 sim/common/wotlk/damage_procs.go:123,,60 788 1312 10 15 45 2.2 30 788 1312,"Each time one of your spells deals periodic damage, there is a chance $60488s1 additional damage will be dealt.","Extract of Necromatic Power Requires level 60 Each time one of your spells deals periodic damage, there is a chance 788 to 1312 additional damage will be dealt. (Proc chance: 10%, 15s cooldown)",
item,40382,Soul of the Dead,equip,matches server,match,60537 > 60538,60537 proc chance=25; 60537 proc cooldown=45; 60538 effect1=900,,0.25 45 900,sim/common/wotlk/other_effects.go:247 sim/common/wotlk/other_effects.go:249 sim/common/wotlk/other_effects.go:259,,900 25 45 1 900,Your spell critical strikes have a chance to restore $60538s1 mana.,"Soul of the Dead Requires Shaman Your spell critical strikes have a chance to restore 900 mana. (Proc chance: 25%, 45s cooldown)",
item,40430,Majestic Dragon Figurine,equip,matches server,match,60524 > 60525,60525 effect1=18; 60525 duration=10,,10 18,sim/common/wotlk/stat_bonus_stacking.go:178 sim/common/wotlk/stat_bonus_stacking.go:179,,18 10 18 10,"Each time you cast a spell you gain 18 Spirit for the next 10 sec, stacking up to 10 times.","Majestic Dragon Figurine Each time you cast a spell you gain 18 Spirit for the next 10 sec, stacking up to 10 times.",
item,40431,Fury of the Five Flights,equip,matches server,match,60313 > 60314,60314 effect1=16; 60314 effect3=16; 60314 duration=10,,10 20 16,sim/common/wotlk/stat_bonus_stacking.go:187 sim/common/wotlk/stat_bonus_stacking.go:188,,16 10 20 16 10,"Each time you deal melee or ranged damage to an opponent, you gain 16 attack power for the next 10 sec, stacking up to 20 times.","Fury of the Five Flights Each time you deal melee or ranged damage to an opponent, you gain 16 attack power for the next 10 sec, stacking up to 20 times.",
item,40432,Illustration of the Dragon Soul,equip,matches server,match,60485 > 60486,60486 effect1=20; 60486 effect2=20; 60486 duration=10,,10 20,sim/common/wotlk/stat_bonus_stacking.go:198 sim/common/wotlk/stat_bonus_stacking.go:199,,20 10 20 10,"Each time you cast a damaging or healing spell you gain $60486s1 spell power for the next $60486d, stacking up to 10 times.","Illustration of the Dragon Soul Each time you cast a damaging or healing spell you gain 20 spell power for the next 10 sec, stacking up to 10 times.",
item,40531,Mark of Norgannon,use,matches server,match,60319,60319 effect1=491; 60319 duration=20; item 40531 cooldown=120,,491 20 120 2,sim/common/wotlk/stat_bonus_cds.go:41,,45 491 20,Increases your haste rating by $s1 for $d1.,Mark of Norgannon Instant Requires level 45 Increases your haste rating by 491 for 20 sec.,
item,40532,Living Ice Crystals,use,not in sim Go,match,60526,60526 effect1=2710; item 40532 cooldown=60,,,,,40 2710,Instantly heal your current friendly target for $s1.,Living Ice Crystals 40 yd range Instant Instantly heal your current friendly target for 2710.,
item,40585,Signet of the Kirin Tor,use,not in sim Go,manual: no values a tooltip shows,54406,item 40585 cooldown=1800,,,,,10 71,Teleports the caster to Dalaran.,Teleport: Dalaran 10 sec cast Requires level 71 Teleports the caster to Dalaran.,
item,40586,Band of the Kirin Tor,use,not in sim Go,manual: no values a tooltip shows,54406,item 40586 cooldown=1800,,,,,10 71,Teleports the caster to Dalaran.,Teleport: Dalaran 10 sec cast Requires level 71 Teleports the caster to Dalaran.,
item,40682,Sundial of the Exiled,equip,matches server,match,60063 > 60064,60063 proc chance=10; 60063 proc cooldown=45; 60064 effect1=590; 60064 effect2=590; 60064 duration=10,,590 10 0.1 45 44912 50 49076,sim/common/wotlk/stat_bonus_procs.go:173 sim/common/wotlk/stat_bonus_procs.go:174 sim/common/wotlk/stat_bonus_procs.go:268 sim/common/wotlk/stat_bonus_procs.go:476,,60 590 10 45 60 590 10,Your harmful spells have a chance to increase your spell power by $60064s1 for $60064d.,"Now is the Time! Requires level 60 Your harmful spells have a chance to increase your spell power by 590 for 10 sec. (Proc chance: 10%, 45s cooldown)",
item,40683,Valor Medal of the First War,use,matches server,match,60054,60054 effect1=335; 60054 duration=20; item 40683 cooldown=120,,335 20 120 2,sim/common/wotlk/stat_bonus_cds.go:140,,335 20,Increases dodge rating by $s1 for $d1.,Valor Medal of the First War Instant Increases dodge rating by 335 for 20 sec.,
item,40684,Mirror of Truth,equip,matches server,match,33648 > 60065,33648 proc chance=10; 33648 proc cooldown=50; 60065 effect1=1000; 60065 effect2=1000; 60065 duration=10,,1000 10 0.1 50 44914 49074,sim/common/wotlk/stat_bonus_procs.go:184 sim/common/wotlk/stat_bonus_procs.go:185 sim/common/wotlk/stat_bonus_procs.go:278 sim/common/wotlk/stat_bonus_procs.go:464,,60 1000 10 50 1000 10,Chance on melee and ranged critical strike to increase your attack power by 1000 for 10 secs.,"Reflection of Torment Requires level 60 Chance on melee and ranged critical strike to increase your attack power by 1000 for 10 secs. (Proc chance: 10%, 50s cooldown)",
item,40685,The Egg of Mortal Essence,equip,matches server,match,33953 > 60062,33953 proc chance=10; 33953 proc cooldown=45; 60062 effect1=505; 60062 duration=10,,505 10 0.1 45 49078,sim/common/wotlk/stat_bonus_procs.go:197 sim/common/wotlk/stat_bonus_procs.go:198 sim/common/wotlk/stat_bonus_procs.go:488,,60 505 10 45 60 505 10,Your direct healing and heal over time spells have a chance to increase your haste rating by 505 for 10 secs.,"Essence of Life Requires level 60 Your direct healing and heal over time spells have a chance to increase your haste rating by 505 for 10 secs. (Proc chance: 10%, 45s cooldown)",
item,40705,Libram of Renewal,equip,not in sim Go,match,60787,60787 effect1=113,,,,,113,Reduces the mana cost of Holy Light by $s1.,Libram of Renewal Requires Paladin Reduces the mana cost of Holy Light by 113.,
item,40706,Libram of Reciprocation,equip,matches server,match,60818 > 60819,60818 proc chance=15; 60819 effect1=173; 60819 duration=10,,173 10 0.15,sim/paladin/items.go:252 sim/paladin/items.go:254,,173 10 15 50 173,Unleashing your Seal of Command using a Judgement spell has a chance to grant $60819s1 critical strike rating for $60819d.,Libram of Reciprocation Requires Paladin Unleashing your Seal of Command using a Judgement spell has a chance to grant 173 critical strike rating for 10 sec. (Proc chance: 15%),
