id,name,category,server_ilvl,sim_ilvl,zone,difficulty,diffs (server -> sim),server_unmapped_stat_types,module_files,sim_sources
40927,Furious Gladiator's Ornamented Gloves,classic,232,238,no source,,ilvl: 232 -> 238; stat Stamina: 102 -> 108; stat Intellect: 45 -> 48; stat SpellPower: 96 -> 102; stat SpellCrit: 39 -> 41; stat MeleeCrit: 39 -> 41; stat Armor: 1480 -> 1517; stat Resilience: 47 -> 50,,,
40933,Furious Gladiator's Ornamented Headcover,classic,232,238,no source,,ilvl: 232 -> 238; stat Stamina: 138 -> 147; stat Intellect: 60 -> 64; stat SpellPower: 123 -> 131; stat SpellCrit: 64 -> 68; stat MeleeCrit: 64 -> 68; stat Armor: 1925 -> 1974; stat Resilience: 64 -> 68,,,
40939,Furious Gladiator's Ornamented Legplates,classic,232,238,no source,,ilvl: 232 -> 238; stat Stamina: 138 -> 147; stat Intellect: 60 -> 64; stat SpellPower: 123 -> 131; stat SpellCrit: 64 -> 68; stat MeleeCrit: 64 -> 68; stat Armor: 2073 -> 2125; stat Resilience: 80 -> 85,,,
40963,Furious Gladiator's Ornamented Spaulders,classic,232,238,no source,,ilvl: 232 -> 238; stat Stamina: 102 -> 108; stat Intellect: 45 -> 48; stat SpellPower: 96 -> 102; stat SpellCrit: 51 -> 54; stat MeleeCrit: 51 -> 54; stat Armor: 1777 -> 1822; stat Resilience: 60 -> 64,,,
40976,Furious Gladiator's Girdle of Salvation,classic,226,232,no source,,ilvl: 226 -> 232; stat Stamina: 96 -> 102; stat Intellect: 42 -> 45; stat SpellPower: 90 -> 95; stat MP5: 25 -> 27; stat Armor: 1321 -> 1355; stat Resilience: 56 -> 59,,,
40977,Furious Gladiator's Greaves of Salvation,classic,226,232,no source,,ilvl: 226 -> 232; stat Stamina: 96 -> 102; stat Intellect: 42 -> 45; stat SpellPower: 90 -> 95; stat MP5: 25 -> 27; stat Armor: 1614 -> 1656; stat Resilience: 56 -> 59,,,
40983,Furious Gladiator's Bracers of Salvation,classic,226,232,no source,,ilvl: 226 -> 232; stat Stamina: 73 -> 77; stat Intellect: 31 -> 33; stat SpellPower: 73 -> 77; stat MP5: 21 -> 22; stat Armor: 1027 -> 1054; stat Resilience: 42 -> 44,,,
40992,Furious Gladiator's Ringmail Armor,classic,232,238,no source,,ilvl: 232 -> 238; stat Stamina: 138 -> 147; stat Intellect: 60 -> 64; stat SpellPower: 123 -> 131; stat MP5: 33 -> 35; stat Armor: 1325 -> 1359; stat Resilience: 80 -> 85,,,
40993,Furious Gladiator's Mail Armor,classic,232,238,no source,,ilvl: 232 -> 238; stat Stamina: 138 -> 147; stat Intellect: 60 -> 64; stat SpellPower: 123 -> 131; stat SpellCrit: 64 -> 68; stat MeleeCrit: 64 -> 68; stat Armor: 1325 -> 1359; stat Resilience: 80 -> 85,,,
41001,Furious Gladiator's Ringmail Gauntlets,classic,232,238,no source,,ilvl: 232 -> 238; stat Stamina: 102 -> 108; stat Intellect: 45 -> 48; stat SpellPower: 96 -> 102; stat MP5: 20 -> 21; stat Armor: 828 -> 849; stat Resilience: 47 -> 50,,,
41007,Furious Gladiator's Mail Gauntlets,classic,232,238,no source,,ilvl: 232 -> 238; stat Stamina: 102 -> 108; stat Intellect: 45 -> 48; stat SpellPower: 96 -> 102; stat SpellCrit: 39 -> 41; stat MeleeCrit: 39 -> 41; stat Armor: 828 -> 849; stat Resilience: 47 -> 50,,,
41013,Furious Gladiator's Ringmail Helm,classic,232,238,no source,,ilvl: 232 -> 238; stat Stamina: 138 -> 147; stat Intellect: 60 -> 64; stat SpellPower: 123 -> 131; stat MP5: 33 -> 35; stat Armor: 1077 -> 1104; stat Resilience: 64 -> 68,,,
41019,Furious Gladiator's Mail Helm,classic,232,238,no source,,ilvl: 232 -> 238; stat Stamina: 138 -> 147; stat Intellect: 60 -> 64; stat SpellPower: 123 -> 131; stat SpellCrit: 64 -> 68; stat MeleeCrit: 64 -> 68; stat Armor: 1077 -> 1104; stat Resilience: 64 -> 68,,,
41027,Furious Gladiator's Ringmail Leggings,classic,232,238,no source,,ilvl: 232 -> 238; stat Stamina: 138 -> 147; stat Intellect: 60 -> 64; stat SpellPower: 123 -> 131; stat MP5: 33 -> 35; stat Armor: 1160 -> 1189; stat Resilience: 80 -> 85,,,
41033,Furious Gladiator's Mail Leggings,classic,232,238,no source,,ilvl: 232 -> 238; stat Stamina: 138 -> 147; stat Intellect: 60 -> 64; stat SpellPower: 123 -> 131; stat SpellCrit: 64 -> 68; stat MeleeCrit: 64 -> 68; stat Armor: 1160 -> 1189; stat Resilience: 80 -> 85,,,
41038,Furious Gladiator's Ringmail Spaulders,classic,232,238,no source,,ilvl: 232 -> 238; stat Stamina: 102 -> 108; stat Intellect: 45 -> 48; stat SpellPower: 96 -> 102; stat MP5: 25 -> 27; stat Armor: 994 -> 1019; stat Resilience: 60 -> 64,,,
41044,Furious Gladiator's Mail Spaulders,classic,232,238,no source,,ilvl: 232 -> 238; stat Stamina: 102 -> 108; stat Intellect: 45 -> 48; stat SpellPower: 96 -> 102; stat SpellCrit: 51 -> 54; stat MeleeCrit: 51 -> 54; stat Armor: 994 -> 1019; stat Resilience: 60 -> 64,,,
41051,Furious Gladiator's Waistguard of Salvation,classic,226,232,no source,,ilvl: 226 -> 232; stat Stamina: 96 -> 102; stat Intellect: 42 -> 45; stat SpellPower: 90 -> 95; stat MP5: 25 -> 27; stat Armor: 739 -> 758; stat Resilience: 56 -> 59,,,
41055,Furious Gladiator's Sabatons of Salvation,classic,226,232,no source,,ilvl: 226 -> 232; stat Stamina: 96 -> 102; stat Intellect: 42 -> 45; stat SpellPower: 90 -> 95; stat MP5: 25 -> 27; stat Armor: 903 -> 926; stat Resilience: 56 -> 59,,,
41060,Furious Gladiator's Wristguards of Salvation,classic,226,232,no source,,ilvl: 226 -> 232; stat Stamina: 76 -> 80; stat Intellect: 31 -> 33; stat SpellPower: 73 -> 77; stat MP5: 21 -> 22; stat Armor: 575 -> 590; stat Resilience: 42 -> 44,,,
41065,Furious Gladiator's Wristguards of Dominance,classic,226,232,no source,,ilvl: 226 -> 232; stat Stamina: 73 -> 77; stat Intellect: 31 -> 33; stat SpellPower: 73 -> 77; stat SpellCrit: 42 -> 44; stat MeleeCrit: 42 -> 44; stat Armor: 575 -> 590; stat Resilience: 42 -> 44,,,
41070,Furious Gladiator's Waistguard of Dominance,classic,226,232,no source,,ilvl: 226 -> 232; stat Stamina: 96 -> 102; stat Intellect: 42 -> 45; stat SpellPower: 90 -> 95; stat SpellCrit: 48 -> 51; stat MeleeCrit: 48 -> 51; stat Armor: 739 -> 758; stat Resilience: 56 -> 59,,,
41075,Furious Gladiator's Sabatons of Dominance,classic,226,232,no source,,ilvl: 226 -> 232; stat Stamina: 96 -> 102; stat Intellect: 42 -> 45; stat SpellPower: 90 -> 95; stat SpellCrit: 48 -> 51; stat MeleeCrit: 48 -> 51; stat Armor: 903 -> 926; stat Resilience: 56 -> 59,,,
41081,Furious Gladiator's Linked Armor,classic,232,238,no source,,ilvl: 232 -> 238; stat Agility: 80 -> 85; stat Stamina: 138 -> 147; stat Intellect: 60 -> 64; stat SpellCrit: 64 -> 68; stat AttackPower: 130 -> 138; stat MeleeCrit: 64 -> 68; stat Armor: 1325 -> 1359; stat RangedAttackPower: 130 -> 138; stat Resilience: 80 -> 85,,,
41087,Furious Gladiator's Chain Armor,classic,232,238,no source,,ilvl: 232 -> 238; stat Agility: 80 -> 85; stat Stamina: 138 -> 147; stat Intellect: 60 -> 64; stat SpellCrit: 64 -> 68; stat AttackPower: 130 -> 138; stat MeleeCrit: 64 -> 68; stat Armor: 1325 -> 1359; stat RangedAttackPower: 130 -> 138; stat Resilience: 80 -> 85,,,
41137,Furious Gladiator's Linked Gauntlets,classic,232,238,no source,,ilvl: 232 -> 238; stat Agility: 60 -> 64; stat Stamina: 102 -> 108; stat Intellect: 45 -> 48; stat SpellCrit: 39 -> 41; stat AttackPower: 104 -> 110; stat MeleeCrit: 39 -> 41; stat Armor: 828 -> 849; stat RangedAttackPower: 104 -> 110; stat Resilience: 47 -> 50,,,
41143,Furious Gladiator's Chain Gauntlets,classic,232,238,no source,,ilvl: 232 -> 238; stat Agility: 60 -> 64; stat Stamina: 102 -> 108; stat Intellect: 45 -> 48; stat SpellCrit: 39 -> 41; stat AttackPower: 104 -> 110; stat MeleeCrit: 39 -> 41; stat Armor: 828 -> 849; stat RangedAttackPower: 104 -> 110; stat Resilience: 47 -> 50,,,
41151,Furious Gladiator's Linked Helm,classic,232,238,no source,,ilvl: 232 -> 238; stat Agility: 80 -> 85; stat Stamina: 138 -> 147; stat Intellect: 60 -> 64; stat SpellCrit: 64 -> 68; stat AttackPower: 130 -> 138; stat MeleeCrit: 64 -> 68; stat Armor: 1077 -> 1104; stat RangedAttackPower: 130 -> 138; stat Resilience: 64 -> 68,,,
41157,Furious Gladiator's Chain Helm,classic,232,238,no source,,ilvl: 232 -> 238; stat Agility: 80 -> 85; stat Stamina: 138 -> 147; stat Intellect: 60 -> 64; stat SpellCrit: 64 -> 68; stat AttackPower: 130 -> 138; stat MeleeCrit: 64 -> 68; stat Armor: 1077 -> 1104; stat RangedAttackPower: 130 -> 138; stat Resilience: 64 -> 68,,,
41199,Furious Gladiator's Linked Leggings,classic,232,238,no source,,ilvl: 232 -> 238; stat Agility: 81 -> 86; stat Stamina: 138 -> 147; stat Intellect: 60 -> 64; stat SpellCrit: 64 -> 68; stat AttackPower: 128 -> 136; stat MeleeCrit: 64 -> 68; stat Armor: 1160 -> 1189; stat RangedAttackPower: 128 -> 136; stat Resilience: 80 -> 85,,,
41205,Furious Gladiator's Chain Leggings,classic,232,238,no source,,ilvl: 232 -> 238; stat Agility: 81 -> 86; stat Stamina: 138 -> 147; stat Intellect: 60 -> 64; stat SpellCrit: 64 -> 68; stat AttackPower: 128 -> 136; stat MeleeCrit: 64 -> 68; stat Armor: 1160 -> 1189; stat RangedAttackPower: 128 -> 136; stat Resilience: 80 -> 85,,,
41211,Furious Gladiator's Linked Spaulders,classic,232,238,no source,,ilvl: 232 -> 238; stat Agility: 60 -> 64; stat Stamina: 102 -> 108; stat Intellect: 45 -> 48; stat SpellCrit: 51 -> 54; stat AttackPower: 102 -> 108; stat MeleeCrit: 51 -> 54; stat Armor: 994 -> 1019; stat RangedAttackPower: 102 -> 108; stat Resilience: 60 -> 64,,,
41217,Furious Gladiator's Chain Spaulders,classic,232,238,no source,,ilvl: 232 -> 238; stat Agility: 60 -> 64; stat Stamina: 102 -> 108; stat Intellect: 45 -> 48; stat SpellCrit: 51 -> 54; stat AttackPower: 102 -> 108; stat MeleeCrit: 51 -> 54; stat Armor: 994 -> 1019; stat RangedAttackPower: 102 -> 108; stat Resilience: 60 -> 64,,,
41225,Furious Gladiator's Wristguards of Triumph,classic,226,232,no source,,ilvl: 226 -> 232; stat Agility: 42 -> 44; stat Stamina: 73 -> 77; stat Intellect: 31 -> 33; stat SpellCrit: 43 -> 45; stat AttackPower: 84 -> 89; stat MeleeCrit: 43 -> 45; stat Armor: 575 -> 590; stat RangedAttackPower: 84 -> 89; stat Resilience: 41 -> 43,,,
41230,Furious Gladiator's Sabatons of Triumph,classic,226,232,no source,,ilvl: 226 -> 232; stat Agility: 57 -> 60; stat Stamina: 97 -> 103; stat Intellect: 35 -> 37; stat SpellCrit: 56 -> 59; stat AttackPower: 96 -> 102; stat MeleeCrit: 56 -> 59; stat Armor: 903 -> 926; stat RangedAttackPower: 96 -> 102; stat Resilience: 56 -> 59,,,
41235,Furious Gladiator's Waistguard of Triumph,classic,226,232,no source,,ilvl: 226 -> 232; stat Agility: 57 -> 60; stat Stamina: 97 -> 103; stat Intellect: 35 -> 37; stat SpellCrit: 56 -> 59; stat AttackPower: 96 -> 102; stat MeleeCrit: 56 -> 59; stat Armor: 739 -> 758; stat RangedAttackPower: 96 -> 102; stat Resilience: 56 -> 59,,,
41275,Furious Gladiator's Kodohide Spaulders,classic,232,238,no source,,ilvl: 232 -> 238; stat Stamina: 102 -> 108; stat Intellect: 45 -> 48; stat Spirit: 51 -> 54; stat SpellPower: 96 -> 102; stat Armor: 447 -> 458; stat Resilience: 60 -> 64,,,
41281,Furious Gladiator's Wyrmhide Spaulders,classic,232,238,no source,,ilvl: 232 -> 238; stat Stamina: 102 -> 108; stat Intellect: 45 -> 48; stat SpellPower: 96 -> 102; stat SpellCrit: 51 -> 54; stat MeleeCrit: 51 -> 54; stat Armor: 447 -> 458; stat Resilience: 60 -> 64,,,
41287,Furious Gladiator's Kodohide Gloves,classic,232,238,no source,,ilvl: 232 -> 238; stat Stamina: 102 -> 108; stat Intellect: 45 -> 48; stat Spirit: 39 -> 41; stat SpellPower: 96 -> 102; stat Armor: 373 -> 382; stat Resilience: 47 -> 50,,,
41293,Furious Gladiator's Wyrmhide Gloves,classic,232,238,no source,,ilvl: 232 -> 238; stat Stamina: 102 -> 108; stat Intellect: 45 -> 48; stat SpellPower: 96 -> 102; stat SpellCrit: 39 -> 41; stat MeleeCrit: 39 -> 41; stat Armor: 373 -> 382; stat Resilience: 47 -> 50,,,
41298,Furious Gladiator's Kodohide Legguards,classic,232,238,no source,,ilvl: 232 -> 238; stat Stamina: 138 -> 147; stat Intellect: 60 -> 64; stat Spirit: 64 -> 68; stat SpellPower: 123 -> 131; stat Armor: 522 -> 535; stat Resilience: 80 -> 85,,,
41304,Furious Gladiator's Wyrmhide Legguards,classic,232,238,no source,,ilvl: 232 -> 238; stat Stamina: 138 -> 147; stat Intellect: 60 -> 64; stat SpellPower: 123 -> 131; stat SpellCrit: 64 -> 68; stat MeleeCrit: 64 -> 68; stat Armor: 522 -> 535; stat Resilience: 80 -> 85,,,
41310,Furious Gladiator's Kodohide Robes,classic,232,238,no source,,ilvl: 232 -> 238; stat Stamina: 138 -> 147; stat Intellect: 60 -> 64; stat Spirit: 64 -> 68; stat SpellPower: 123 -> 131; stat Armor: 596 -> 611; stat Resilience: 80 -> 85,,,
41316,Furious Gladiator's Wyrmhide Robes,classic,232,238,no source,,ilvl: 232 -> 238; stat Stamina: 138 -> 147; stat Intellect: 60 -> 64; stat SpellPower: 123 -> 131; stat SpellCrit: 64 -> 68; stat MeleeCrit: 64 -> 68; stat Armor: 596 -> 611; stat Resilience: 80 -> 85,,,
41321,Furious Gladiator's Kodohide Helm,classic,232,238,no source,,ilvl: 232 -> 238; stat Stamina: 138 -> 147; stat Intellect: 60 -> 64; stat Spirit: 64 -> 68; stat SpellPower: 123 -> 131; stat Armor: 485 -> 497; stat Resilience: 64 -> 68,,,
41327,Furious Gladiator's Wyrmhide Helm,classic,232,238,no source,,ilvl: 232 -> 238; stat Stamina: 138 -> 147; stat Intellect: 60 -> 64; stat SpellPower: 123 -> 131; stat SpellCrit: 64 -> 68; stat MeleeCrit: 64 -> 68; stat Armor: 485 -> 497; stat Resilience: 64 -> 68,,,
41617,Furious Gladiator's Belt of Salvation,classic,226,232,no source,,ilvl: 226 -> 232; stat Stamina: 96 -> 102; stat Intellect: 42 -> 45; stat Spirit: 48 -> 51; stat SpellPower: 90 -> 95; stat Armor: 333 -> 342; stat Resilience: 56 -> 59,,,
41621,Furious Gladiator's Boots of Salvation,classic,226,232,no source,,ilvl: 226 -> 232; stat Stamina: 96 -> 102; stat Intellect: 42 -> 45; stat Spirit: 48 -> 51; stat SpellPower: 90 -> 95; stat Armor: 406 -> 417; stat Resilience: 56 -> 59,,,
41625,Furious Gladiator's Armwraps of Salvation,classic,226,232,no source,,ilvl: 226 -> 232; stat Stamina: 73 -> 77; stat Intellect: 31 -> 33; stat Spirit: 42 -> 44; stat SpellPower: 73 -> 77; stat Armor: 259 -> 266; stat Resilience: 42 -> 44,,,
41630,Furious Gladiator's Belt of Dominance,classic,226,232,no source,,ilvl: 226 -> 232; stat Stamina: 96 -> 102; stat Intellect: 42 -> 45; stat SpellPower: 90 -> 95; stat SpellCrit: 48 -> 51; stat MeleeCrit: 48 -> 51; stat Armor: 333 -> 342; stat Resilience: 56 -> 59,,,
41635,Furious Gladiator's Boots of Dominance,classic,226,232,no source,,ilvl: 226 -> 232; stat Stamina: 96 -> 102; stat Intellect: 42 -> 45; stat SpellPower: 90 -> 95; stat SpellCrit: 48 -> 51; stat MeleeCrit: 48 -> 51; stat Armor: 406 -> 417; stat Resilience: 56 -> 59,,,
41640,Furious Gladiator's Armwraps of Dominance,classic,226,232,no source,,ilvl: 226 -> 232; stat Stamina: 73 -> 77; stat Intellect: 31 -> 33; stat SpellPower: 73 -> 77; stat SpellCrit: 42 -> 44; stat MeleeCrit: 42 -> 44; stat Armor: 259 -> 266; stat Resilience: 42 -> 44,,,
41650,Furious Gladiator's Leather Tunic,classic,232,238,no source,,ilvl: 232 -> 238; stat Agility: 105 -> 112; stat Stamina: 138 -> 147; stat SpellCrit: 64 -> 68; stat AttackPower: 120 -> 128; stat MeleeCrit: 64 -> 68; stat Armor: 596 -> 611; stat RangedAttackPower: 120 -> 128; stat Resilience: 80 -> 85,,,
41655,Furious Gladiator's Leather Legguards,classic,232,238,no source,,ilvl: 232 -> 238; stat Agility: 105 -> 112; stat Stamina: 138 -> 147; stat SpellCrit: 64 -> 68; stat AttackPower: 120 -> 128; stat MeleeCrit: 64 -> 68; stat Armor: 522 -> 535; stat RangedAttackPower: 120 -> 128; stat Resilience: 80 -> 85,,,
41661,Furious Gladiator's Dragonhide Robes,classic,232,238,no source,,ilvl: 232 -> 238; stat Agility: 105 -> 112; stat Stamina: 138 -> 147; stat SpellCrit: 64 -> 68; stat AttackPower: 120 -> 128; stat MeleeCrit: 64 -> 68; stat Armor: 596 -> 611; stat RangedAttackPower: 120 -> 128; stat Resilience: 80 -> 85,,,
41667,Furious Gladiator's Dragonhide Legguards,classic,232,238,no source,,ilvl: 232 -> 238; stat Agility: 105 -> 112; stat Stamina: 138 -> 147; stat SpellCrit: 64 -> 68; stat AttackPower: 120 -> 128; stat MeleeCrit: 64 -> 68; stat Armor: 522 -> 535; stat RangedAttackPower: 120 -> 128; stat Resilience: 80 -> 85,,,
41672,Furious Gladiator's Leather Helm,classic,232,238,no source,,ilvl: 232 -> 238; stat Agility: 105 -> 112; stat Stamina: 138 -> 147; stat SpellCrit: 64 -> 68; stat AttackPower: 120 -> 128; stat MeleeCrit: 64 -> 68; stat Armor: 485 -> 497; stat RangedAttackPower: 120 -> 128; stat Resilience: 64 -> 68,,,
41678,Furious Gladiator's Dragonhide Helm,classic,232,238,no source,,ilvl: 232 -> 238; stat Agility: 105 -> 112; stat Stamina: 138 -> 147; stat SpellCrit: 64 -> 68; stat AttackPower: 120 -> 128; stat MeleeCrit: 64 -> 68; stat Armor: 485 -> 497; stat RangedAttackPower: 120 -> 128; stat Resilience: 64 -> 68,,,
41683,Furious Gladiator's Leather Spaulders,classic,232,238,no source,,ilvl: 232 -> 238; stat Agility: 82 -> 87; stat Stamina: 102 -> 108; stat SpellCrit: 51 -> 54; stat AttackPower: 90 -> 95; stat MeleeCrit: 51 -> 54; stat Armor: 447 -> 458; stat RangedAttackPower: 90 -> 95; stat Resilience: 60 -> 64,,,
41715,Furious Gladiator's Dragonhide Spaulders,classic,232,238,no source,,ilvl: 232 -> 238; stat Agility: 82 -> 87; stat Stamina: 102 -> 108; stat SpellCrit: 51 -> 54; stat AttackPower: 90 -> 95; stat MeleeCrit: 51 -> 54; stat Armor: 447 -> 458; stat RangedAttackPower: 90 -> 95; stat Resilience: 60 -> 64,,,
41756,Heart's Blood Signet,unobtainable,158,158,no source,,stat SpellPower: 0 -> 37,,,
41759,Shackles of Perpetual Friendship,unobtainable,158,158,no source,,stat ArmorPenetration: 0 -> 34,,,
41767,Furious Gladiator's Leather Gloves,classic,232,238,no source,,ilvl: 232 -> 238; stat Agility: 82 -> 87; stat Stamina: 102 -> 108; stat SpellCrit: 39 -> 41; stat AttackPower: 90 -> 95; stat MeleeCrit: 39 -> 41; stat Armor: 373 -> 382; stat RangedAttackPower: 90 -> 95; stat Resilience: 47 -> 50,,,
41773,Furious Gladiator's Dragonhide Gloves,classic,232,238,no source,,ilvl: 232 -> 238; stat Agility: 82 -> 87; stat Stamina: 102 -> 108; stat SpellCrit: 39 -> 41; stat AttackPower: 90 -> 95; stat MeleeCrit: 39 -> 41; stat Armor: 373 -> 382; stat RangedAttackPower: 90 -> 95; stat Resilience: 47 -> 50,,,
41832,Furious Gladiator's Belt of Triumph,classic,226,232,no source,,ilvl: 226 -> 232; stat Agility: 77 -> 82; stat Stamina: 96 -> 102; stat SpellCrit: 48 -> 51; stat AttackPower: 84 -> 89; stat MeleeCrit: 48 -> 51; stat Armor: 333 -> 342; stat RangedAttackPower: 84 -> 89; stat Resilience: 56 -> 59,,,
41836,Furious Gladiator's Boots of Triumph,classic,226,232,no source,,ilvl: 226 -> 232; stat Agility: 77 -> 82; stat Stamina: 96 -> 102; stat SpellCrit: 48 -> 51; stat AttackPower: 84 -> 89; stat MeleeCrit: 48 -> 51; stat Armor: 406 -> 417; stat RangedAttackPower: 84 -> 89; stat Resilience: 56 -> 59,,,
41840,Furious Gladiator's Armwraps of Triumph,classic,226,232,no source,,ilvl: 226 -> 232; stat Agility: 63 -> 67; stat Stamina: 73 -> 77; stat SpellCrit: 43 -> 45; stat AttackPower: 62 -> 66; stat MeleeCrit: 43 -> 45; stat Armor: 259 -> 266; stat RangedAttackPower: 62 -> 66; stat Resilience: 41 -> 43,,,
41854,Furious Gladiator's Mooncloth Hood,classic,232,238,no source,,ilvl: 232 -> 238; stat Stamina: 138 -> 147; stat Intellect: 60 -> 64; stat Spirit: 64 -> 68; stat SpellPower: 123 -> 131; stat Armor: 258 -> 265; stat Resilience: 64 -> 68,,,
